,address,aka_name,city,dba_name,facility_type,inspection_date,inspection_id,inspection_type,latitude,license_,location,location_address,location_city,location_state,location_zip,longitude,results,risk,state,violations,zip
821,4114 W NORTH AVE ,EL BUEN VALLE RESTAURANT,CHICAGO,EL BUEN VALLE RESTAURANT,Restaurant,2018-01-10T00:00:00.000,2135218,Canvass,41.909952112327524,2133985,POINT (-87.729530562135 41.909952112328),,,,,-87.72953056213507,Pass w/ Conditions,Risk 1 (High),IL,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON DUTY WHILE POTENTIALLY HAZARDOUS FOODS SUCH AS PORK TACOS AND RAW MEAT WERE BEING SERVED AND PREPARED. INSTRUCTED TO PROVIDE AND MAINTAIN A CITY OF CHICAGO CERTIFIED FOOD SANITATION MANAGER ON SITE WITH VALID CERTIFICATE WHILE POTENTIALLY HAZARDOUS FOOD ITEMS ARE BEING SERVED.
	

SERIOUS VIOLATION 7-38-012  | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED IMPROPER TEMPERATURES OF POTENTIALLY HAZARDOUS FOODS STORED INSIDE REACH-IN COOLER IN KITCHEN AREA SUCH AS 2 LBS OF COOKED PORK AT 47.8F AND 2 LBS OF COOKED SPICY PORK AT 46.4F. PRODUCT WAS DISCARDED BY MANAGER.
INSTRUCTED TO MAINTAIN COLD HOLDING FOODS AT 40.0F OR BELOW. 
TOTAL VALUE OF DICARED FOOD WAS 4LBS, $10.00.

CRITICAL 7-38-005 (A)   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED ACCUMULATED CLUTTERS SUCH AS AUTOMOBILE TIRES, UNUSED COOKING EQUIPMENT, AND CONSTRUCTION/CLEANING TOOLS ON FLOOR IN REAR STORAGE ROOM. INSTRUCTED TO REMOVE UNNECESSARY ITEMS, BETTER ORGANIZE AND ELEVATE ALL ITEMS 6-INCH OFF THE FLOOR TO PREVENT PEST BREEDING.

OBSERVED CLUTTER/UNNECESSARY ITEMS ON FLOOR IN BASEMENT. INSTRUCTED TO REMOVE, CLEAN AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED LARGE HOLE AND DAMAGED CEILING IN REAR STORAGE ROOM. INSTRUCTED TO REPAIR/SEAL AND MAINTAIN. 
OBSERVED FOOD SPILLS ON WALL NEXT TO GRILL. INSTRUCTED TO CLEAN/SANITIZE AND MAINTAIN.
OBSERVED BLACK MOLD ON CAULKING AT 3-COMPARTMENT SINK IN KITCHEN AREA. INSTRUCTED REMOVE, RE-CAULKING AND MAINTAIN.
OBSERVED DAMAGED WALL AND CEILING WITH LARGE HOLES IN IN BASEMENT. INSTRUCTED TO REPAIR/REPLACE AND MAINTAIN. 
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY SHELVES INSIDE REFRIGERATOR IN KITCHEN AREA. INSTRUCTED TO REPAIR/REPLACE AND MAINTAIN.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED ACCUMULATED FOOD DEBRIS ENCRUSTED IN WORN BASEBOARD UNDER THE GRILL IN KITCHEN AREA. INSTRUCTED TO REMOVE, CLEAN, SANITIZE AND MAINTAIN. 

OBSERVED STANDING WATER ON FLOOR IN BASEMENT BY STAIRS. INSTRUCTED TO REPAIR AND MAINTAIN. 
",60639
822,953 W DIVERSEY PKWY ,TORTORICES PIZZA,CHICAGO,TORTORICES PIZZA,Restaurant,2018-01-10T00:00:00.000,2135217,Canvass,41.93253444972628,2391218,POINT (-87.653540732679 41.932534449726),,,,,-87.65354073267856,Out of Business,Risk 1 (High),IL,,60614
823,500 W MONROE ST ,LOBBY SHOP,CHICAGO,LOBBY SHOP,Grocery Store,2018-01-09T00:00:00.000,2135216,License,41.880699246124394,2574737,POINT (-87.639725026639 41.880699246124),,,,,-87.63972502663869,Fail,Risk 3 (Low),IL,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED EXPOSED SEWER PIPE ABOVE REAR DRY STORAGE SHELVING UNIT WHICH HOLDS SODA AND WATER IN SAID AREA. INSTRUCTED MANAGER TO ENCASE OR COVER ENTIRE PIPE TO PREVENT POSSIBLE CONTAMINATION. SERIOUS VIOLATION # 7-38-005 (A) | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CHIPPED PAINT THROUGHOUT WALLS, NEAR REAR EXIT DOOR. INFORMED MANAGER THAT ALL SURFACES MUST BE SMOOTH AN EASILY CLEANABLE. INSTRUCTED MANAGER TO SEAL SAID AREA AND ENSURE SURFACE IS SMOOTH AND EASILY CLEANABLE. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER AND UNUSED STORE EQUIPMENT IN REAR DRY STORAGE LONG CLOSET. INFORMED MANAGER TO CLEAN, ORGANIZED AND REMOVE ANY NECESSARY ITEMS, TO PREVENT RODENT HARBOARGE.",60661
824,8121 S PULASKI RD ,BABY BURRITOS,CHICAGO,BABY BURRITOS,Restaurant,2018-01-10T00:00:00.000,2135215,Canvass,41.74519175934152,2235054,POINT (-87.721624613887 41.745191759342),,,,,-87.72162461388662,Pass,Risk 1 (High),IL,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: OBSERVED SINGLE SERVICE CUP, AND PLATER USED TO REHEAT FOOD IN MICROWAVE BEING REUSED, INSTRUCTED MANAGER ONE USE ONLY, AND TO DISPOSE OF THE 1 CUP, AND 10 PLATES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED #10 CAN OPENER, AND CUTTING BOARD NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO CLEAN INTERIOR OF THE FRONT MICROWAVE, AND FRONT FREEZER(REMOVE ICE ON BOTTOM OF FREEZER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED RUSTY STORAGE POT SHELF,RUSTY, INSTRUCTED TO REMOVE THE RUST. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED PRE-PACKAGED CAKES FOR SALE WITH OUT LABELS, INSTRUCTED ON PROPER LABELING. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED THE WALL IN REAR PREP AREA NOT CLEAN, INSTRUCTED TO CLEAN.",60652
825,953 W DIVERSEY PKWY ,ROSATI'S PIZZA,CHICAGO,ROSATI'S PIZZA OF LINCOLN PARK,Restaurant,2018-01-10T00:00:00.000,2135214,License,41.93253444972628,2575261,POINT (-87.653540732679 41.932534449726),,,,,-87.65354073267856,Fail,Risk 1 (High),IL,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED REAR RECEIVING DOOR NOT RODENT PROOF. DOOR HAS APPROXIMATELY 2 INCHES OPENING ON BOTTOM DOOR. MUST MAKE DOOR RODENT PROOF TO PREVENT PEST ENTRY. SERIOUS VIOLATION 7-38-020. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: PREMISES HAS NO PEST CONTROL LOG BOOK OF PROOF OF SERVICE WITH A LICENSE PEST CONTROL COMPANY. INSTRUCTED TO PROVIDE A COMPLETE PEST CONTROL LOG BOOK SERIOUS VIOLATION. 7-38-020. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED CRACKED FLOOR TILES INSIDE WASHROOM. MUST REPLACE AND MAINTAIN. 
OBSERVED DIRT AND FOOD DEBRIS ON FLOOR DRAINS IN REAR PREP/DISHWASHING AREA. MUST CLEAN AND MAINTAIN. MUST REGROUT FLOOR IN REAR PREP AREA/DISHWASHIG AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED DUST ACCUMULATION ON CEILING VENTS ABOVE PREP TABLES. MUST CLEAN AND MAINTAIN. 
 
OBSERVED OPENINGS INTO WALL  AND AROUND PIPES BEHIND TOILET ROOM. MUST SEAL OPENINGS AND MAINTAIN. 
OBSERVED BASEBOARD WALL IN POOR REPAIR INSIDE BATHROOM. MUST REPAIR AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DIRT AND FOOD DEBRIS ON FOOD STORAGE SHELVING AND COOKING EQUIPMENT IN FRONT PREP AREA. MUST CLEAN AND MAINTAIN. 
 
DETAIL CLEAN INTERIOR SURFACES OF ALL REFRIGERATION UNITS IN FOOD PREP AREA AND MUST MAIN NTAIN . | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VENTILATION NOT WORKING INSIDE BATHROOM. MUST REPAIR AND MAINTAIN. 
REAR EXPOSED HAND WASHING SINK DRAINING SLOW IN REAR PREP/DISHWASHING AREA. MUST REPAIR | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: DISHWASHING FACILITIES NOT MAINTAINED. OBSERVED 3-COMPARTMENT SINK NOT MAINTAINED AT THIS TIME WHILE RUNNING AND DRAINING WATER IN THE LEFT SIDE OF 3-COMPARTMENT SINK, CLEAR WATER COMING UP FROM MIDDLE COMPARTMENT OF SINK. INSTRUCTED TO DETAIL CLEAN GREASE TRAP AND DRAIN LINES TO PREVENT INADEQUATE WASTE WATER DISPOSAL AND FOUL ODOR. SERIOUS VIOLATION 7-38-030.",60614
826,2132 W ROSCOE ST ,JOHN'S PLACE,CHICAGO,JOHN'S PLACE,Restaurant,2018-01-10T00:00:00.000,2135213,Canvass,41.943280794864314,1869112,POINT (-87.682152982353 41.943280794864),,,,,-87.6821529823533,Pass,Risk 1 (High),IL,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO REPLACE THE GASKETS ON THE REACH-IN REFRIGERATORS LOCATED IN THE BASEMENT TO PROVIDE A TIGHT FITTING SEAL AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO DEFROST THE DEEP FREEZERS IN THE BASEMENT TO REMOVE FROST BUILDUP AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN THE PIPES UNDER THE 3-COMPARTMENT SINK, THE GREASE TRAP, AND THE LOWER COMPARTMENT DEEP FRYERS TO REMOVE GREASE BUILDUP AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN THE WALLS IN THE DISHROOM (BEHIND DISH MACHINE, BEHIND 3-COMPARTMENT, ETC.) TO REMOVE SPLATTER, RUST, AND DEBRIS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED JAGGED METAL AROUND ANKLE HEIGHT ON THE ICE CREAM FREEZER IN THE 1ST FLOOR PREP THAT IS AN EMPLOYEE HAZARD AND NOT EASILY CLEANABLE. INSTRUCTED TO REMOVE JAGGED METAL TO AVOID EMPLOYEE INJURY AND TO PROVIDE A SMOOTH, EASILY CLEANABLE SURFACE.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO DETAIL CLEAN THE EXTERIOR WALL IN THE BACK OF FACILITY WHERE THE GREASE CONNECTOR IS LOCATED TO REMOVE DRIED GREASE DRIPPAGE ON THE WALL.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST RE-ATTACH LOOSE BASEBOARD UNDER THE DUMP SINK IN THE BASEMENT AND PROVIDE BASEBOARD FOR THE WALL UNDER THE EXPOSED HAND SINK IN THE BASEMENT AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO DETAIL CLEAN THE AIR FANS IN BOTH PREP AREAS TO REMOVE DUST AND BUILDUP PRIOR TO WARM TEMPERATURES IN SUMMER MONTHS TO AVOID DUST FROM BLOWING OUT ONTO PREP AREA/FOOD.",60618
827,3939 N BROADWAY ,TACO & BURRITO HOUSE,CHICAGO,TACO & BURRITO HOUSE UNO,Restaurant,2018-01-10T00:00:00.000,2135212,Canvass,41.953921908045686,2374675,POINT (-87.649955634818 41.953921908046),,,,,-87.64995563481801,Fail,Risk 1 (High),IL,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOOD NOT PROTECTED DURING STORAGE.
FOUND 5 POUNDS OF COOKED BEANS AT TEMP OF 55.3F TO 56.7F, STORED INSIDE THE TWO DOOR REACH-IN COOLER. PRODUCTS WAS COOKED ON 1-9-18 PER MANAGER STATEMENT AND LABEL PROVIDED WITH PRODUCT.PART OF THE FOOD MENTIONED WAS MISSING,SERVED TO CUSTOMERS.INFORMATION GIVEN ON COOLING PROCESS AND MAINTAIN COLD FOOD 40F AND BELOW.FOOD DISCARDED AND DENATURED BY THE MANAGER.POUNDS 5,VALUE $15
CRITICAL VIOLATION:7-38-005(A) | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD(ICE)FOR HUMAN CONSUMPTION NOT PROTECTED DURING STORAGE. WE OBSERVED INTERIOR OF ICE MACHINE WATER RESERVOIR WITH BLACK SLIME SUBSTANCE DRIPPING INTO WATER WHERE ICE IS MADE. BLACK SLIME INSIDE  PANELS OF THE SAME UNIT.INSTRUCTED TO CLEAN,SANITIZE AND MAINTAIN.
SERIOUS VIOLATION:7-38-005(A) | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  THE FOLLOWING NEED CLEAN:CAN OPENER DEBRIS ON BLADE,MEAT SLICE WITH ENCRUSTED FOOD AND RUST.CLEAN SANITIZE AND MAINTAIN | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MISSING GROUT  WITH STANDING WATER ON FLOOR TILES IN FRONT OF THREE COMPATMENT SINK.REGROUT AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: BROKEN ICE SCOOP,STORED ON TOP THE ICE MACHINE,REPLACE ICE SCOOP AND PROVIDE ICE SCOOP CONTAINER.TO MINIMIZE CONTAMINATION.
REMOVE DIRTY CARDBOARDS USED FOR SHELF LINER THROUGHOUT THE PREMISES,INCLUDED WALK-IN COOLER AND FLAT GRILL.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE",60613
828,9341 S ASHLAND AVE ,DOLLAR TREE,CHICAGO,DOLLAR TREE #5886,Grocery Store,2018-01-10T00:00:00.000,2135211,Complaint,41.723598441394046,2374377,POINT (-87.662585376411 41.723598441394),,,,,-87.66258537641119,Fail,Risk 3 (Low),IL,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: OBSERVED NO HOT OR COLD RUNNING WATER UNDER CITY PRESSURE AT MULTIPLE SINKS/WASHBOWLS IN MEN AND WOMEN WASHROOM DURING INSPECTION. OBSERVED ACCUMULATED HUMAN WASTE IN TOILETS IN MEN AND WOMEN WASHROOM DUE TO LACK OF WATER FOR FLUSHING. INSTRUCTED MANAGER TO CALL PLUMBER AND PROVIDE HOT AND COLD RUNNING WATER UNDER CITY PRESSURE. CRITICAL VIOLATION 7-38-030 | 1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: OBSERVED NUMEROUS BAGS OF CHIPS, CANDY, INSTANT POTATOES, AND SIDE PASTA DISHES, TORN, GNAWED, ADULTERATED WITH MICE DROPPINGS AND DISPLAYED FOR SALE ON DISPLAY SHELVES IN SALES AREA. INSTRUCTED MANAGER TO DISCARD. ALL FOOD DISPLAYED, SOLD, OFFERED FOR SALE, OR STORED IN FOOD ESTABLISHMENT MUST BE WHOLESOME, FREE FROM ADULTERATION, CONTAMINATION AND SAFE FOR HUMAN CONSUMPTION. CRITICAL VIOLATION 7-38-005B | 13. NO EVIDENCE OF RODENT OR INSECT INFESTATION, NO BIRDS, TURTLES OR OTHER ANIMALS - Comments: OBSERVED TWO LIVE MICE RUNNING ON CHIP DISPLAY SHELVES AND ACROSS FLOOR IN CHIP AISLE, OVER 500 MICE DROPPINGS UNDER ALL KICKPLATES UNDER ALL DISPLAY SHELVES IN SALES AREA, 100 MICE DROPPINGS SCATTERED ON BOTTOM OF CHIP DISPLAY SHELVES, 100 MICE DROPPINGS SCATTERED ON BOTTOM OF CANDY SHELVES, 80 MICE DROPPINGS SCATTERED ON SHELVES IN PET SUPPLY AISLE #13, 50 MICE DROPPINGS SCATTERED ON BOTTOM OF NUT SHELVES, 50 MICE DROPPINGS SCATTERED ON BOTTOM OF COOKIE SHELVES, 20 MICE DROPPINGS INSIDE BOXES OF PRETZELS AND RAISINS, 50 MICE DROPPINGS ON BOTTOM SHELVES NEAR CANNED GOODS IN AISLE 16, 50 MICE DROPPINGS ON BOTTOM SHELVES UNDER PINTO BEANS, 30 MICE DROPPINGS ON SHELVES NEAR INSTANT POTATOES AND PASTA, 20 MICE DROPPINGS ON SHELVES NEAR BREAD, 100 MICE DROPPINGS ON FLOOR NEAR SNACK AND PET FOOD PALLETS IN REAR STORAGE AREA, 20 MICE DROPPINGS ON FLOOR NEAR PET TOYS IN REAR STORAGE AREA, 20 MICE DROPPINGS ON FLOOR IN LEFT CORNER NEAR REAR EXIT DOOR, 20 MICE DROPPINGS ON SHELVES NEAR DISH WASHING DETERGENT NEAR FIRE EXTINGUISHER AND BACKROOM ENTRANCE, 20 MICE DROPPINGS ON SHELVES UNDER WRAPPING PAPER IN GIFT SECTION, 20 MICE DROPPINGS SCATTERED ON SHELVING UNITS ALONG FRONT WINDOW NEAR PAPER TOWELS.  INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. REAR OVERHEAD DOOR IN REAR STORAGE AREA, NOT RODENT PROOFED, 1/2' GAP ON BOTTOM OF DOOR. SEAL ALL OUTER OPENINGS ON DOOR TO PREVENT PEST ENTRY. CRITICAL VIOLATION 7-38-020 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF ALL DISPLAY SHELVES, STORAGE SHELVES, DISPLAY RACKS/CASES, ALL SURFACES IN CHECKSTAND AND SALES AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER ALL DISPLAY SHELVES IN ALL SALES AREAS. CLEAN FLOORS ALONG WALLS AND IN ALL CORNERS IN SALES, STORAGE, AND WASHROOM AREAS.  REMOVE ALL ACCUMULATED FOOD BOXES AND OTHER DEBRIS AROUD INTERIOR TRASH COMPACTOR IN THE REAR STORAGE AREA.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPAIR ALL CEILING LEAKS AND REPLACE ALL MISSING AND STAINED CEILING TILES IN SALES AREA. SEAL ALL OPENINGS, CRACKS, CREVICES IN WALLS AND CEILINGS, AROUND PIPE FITTINGS, ELECTRICAL OUTLETS,IN ALL AREAS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN SALES, STORAGE, WALK-IN COOLER AND WALK-IN FREEZER AREAS. STORE ALL STOCK OFF FLOOR AND AWAY FROM WALLS FOR EASY CLEANING AND PEST CONTROL. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GARBAGE AREA NOT CLEAN AND MAINTAINED. OBSERVED EXCESSIVE FOOD CONTAINERS,CARDBOARD BOXES, DEBRIS, TELEVISION, ON GROUND AROUND DUMPSTER AND DUMPSTER LID OPEN. INSTRUCTED MANAGER TO CLEAN OUTSIDE GARBAGE AREA AND CLOSE DUMPSTER LID. SERIOUS VIOLATION 7-38-020",60620
829,5423 W BELMONT AVE ,TIERRA MEXICANA,CHICAGO,TIERRA MEXICANA,Restaurant,2018-01-10T00:00:00.000,2130209,Complaint,41.938517967432716,2483240,POINT (-87.762521727464 41.938517967433),,,,,-87.76252172746399,Pass,Risk 1 (High),IL,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: SEAL OR PAINT THE RAW WOOD OF THE DOOR OF THE FRONT PREP AREA ENTRANCE DOOR.   | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: BURNED OUT LIGHT BULB AND MISSING LIGHT SHIELD ON THE LIGHT BULBS IN THE REAR PREP AREA. MUST REPLACE LIGHT BULB AND PROVIDE LIGHT SHIELD AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO SEAL HOLES ON WALLS ABOVE 3 COMPARTMENT SINK IN REAR PREP AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: INSTRUCTED TO REMOVE UNUSED COOKING EQUIPMENT IN REAR PREP AREA.----------MUST REMOVE UNNECESSARY ARTICLES STORED ON TOP OF WALK-IN COOLER TO PREVENT PEST HARBORAGE IN REAR PREP AREA.---------ALL CLEANING EQUIPMENT (MOPS, BROOMS ETC) MUST BE STORED OFF THE FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INSTRUCTED TO REPAIR LEAKY DRAIN PIPE UNDERNEATH MIDDLE COMPARTMENT OF THE 3 COMPARTMENT SINK IN REAR PREP AREA.---------MUST PROVIDE 3 WORKING DRAIN STOPPERS FOR 3 COMPARTMENT SINK IN REAR PREP AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED NOT TO USE GROCERY BAGS FOR FOOD STORAGE INSIDE FREEZER. MUST USED FOOD GRADE STORAGE BAGS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO CLEAN AND MAINTAIN STORAGE RACKS WITH FOOD DEBRIS AND MOLD LIKE BUILD-UP INSIDE WALK-IN COOLER. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOOD HANDLER (S) WITH NO PROOF OF FOOD HANDLER TRAINING. INSTRUCTED TO PROVIDE. INFORMATION GIVEN.",60641
830,10810 S AVENUE H ,JANE ADDAMS ELEMENTARY,CHICAGO,JANE ADDAMS ELEMENTARY,School,2018-01-10T00:00:00.000,2130208,Canvass,41.69871496816594,2046662,POINT (-87.533012505188 41.698714968166),,,,,-87.5330125051882,Pass,Risk 2 (Medium),IL,,60617
831,752-756 W WEBSTER AVE ,SHINE RESTAURANT,CHICAGO,SHINE RESTAURANT,Restaurant,2018-01-10T00:00:00.000,2130207,Canvass,41.92193238503892,1954879,POINT (-87.648336602589 41.921932385039),,,,,-87.64833660258915,No Entry,Risk 1 (High),IL,,60614
